Id,Name,Level,Class,SubClass,VendorBuy,VendorSell,MarketValue,MinBuyout,Quantity,NumAuctions,HistoricalPrice,RegionMarketAvg,RegionMinBuyoutAvg,RegionQuantity,RegionHistoricalPrice,RegionSaleAvg,RegionAvgDailySold,RegionSaleRate,,0
171196,Spellstone Delight,1,Consumable,Food & Drink,100000,5000,279129,97500,23,3,489542,1744033,1478797,162,1726693,0,0,0,,
172091,Leeroy's Spicy Fried Chicken,120,Consumable,Food & Drink,32768,1000,4083585,2004800,103,7,11235011,10326935,13651664,13,5612613,0,0,0,,
174041,Eyeball Jelly,120,Consumable,Food & Drink,623988,155997,219696,109900,47,21,286175,427298,333378,32,773908,0,0,0,,
174348,Grilled Gnasher,115,Consumable,Food & Drink,25000,1250,3249489,1450000,589,11,4758066,4811757,3768960,152,5470457,0,0,0,,
174349,Ghastly Goulash,115,Consumable,Food & Drink,25000,1250,3891536,4.00E+06,605,8,6469864,5591193,5325161,150,6161953,0,0,0,,
174350,Dubious Delight,115,Consumable,Food & Drink,25000,1250,3167135,1998500,656,26,3806426,4843231,4023012,178,4593516,0,0,0,,
174351,K'Bab,115,Consumable,Food & Drink,25000,1250,3886998,1900000,496,19,5339670,4658741,3890980,201,5767321,0,0,0,,
174352,Baked Voidfin,115,Consumable,Food & Drink,25000,1250,3554087,2500000,672,12,4373898,4796853,4012337,184,5568648,0,0,0,,
128158,Wildswater,142,Consumable,Item Enhancement,0,0,0,0,0,0,0,152378880,130607844,1,119608222,0,0,0,,
128159,Elemental Distillate,145,Consumable,Item Enhancement,0,0,280000647,0,0,0,308633851,161841877,277812781,1,185500883,0,0,0,,
1251,Linen Bandage,1,Consumable,Bandage,34,8,11711,10000,38,3,5115,14275,13733,58,17027,0,0,0,,
2581,Heavy Linen Bandage,1,Consumable,Bandage,80,20,40920,50000,1,1,16717,29454,28665,61,32629,0,0,0,,
3530,Wool Bandage,1,Consumable,Bandage,100,25,100462,120200,1,1,62309,56800,46567,53,80352,0,0,0,,
3531,Heavy Wool Bandage,1,Consumable,Bandage,230,57,41787,49600,1,1,70369,38420,36068,50,36917,0,0,0,,
6450,Silk Bandage,1,Consumable,Bandage,680,170,62467,35000,2,2,22667,26131,35506,45,24430,0,0,0,,
6451,Heavy Silk Bandage,1,Consumable,Bandage,1600,400,129670,132100,9,4,62453,37945,38196,49,39719,0,0,0,,
8544,Mageweave Bandage,1,Consumable,Bandage,1360,340,252025,303300,1,1,394908,68075,77864,28,94703,0,0,0,,
8545,Heavy Mageweave Bandage,1,Consumable,Bandage,3200,800,346833,419000,1,1,401519,112598,155863,36,48826,0,0,0,,
14529,Runecloth Bandage,52,Consumable,Bandage,1700,425,228353,1.00E+05,28,2,155776,97346,107975,39,83367,0,0,0,,
14530,Heavy Runecloth Bandage,58,Consumable,Bandage,4000,1000,883357,853400,32,3,658602,287222,322988,25,280127,0,0,0,,
21990,Netherweave Bandage,64,Consumable,Bandage,5100,1275,764838,919800,1,1,268748,306425,366025,31,419150,0,0,0,,
21991,Heavy Netherweave Bandage,70,Consumable,Bandage,12000,3000,293900,352700,1,1,228861,119409,99975,69,122784,0,0,0,,
34721,Frostweave Bandage,71,Consumable,Bandage,5000,1250,122739,105800,186,5,100444,196890,122875,32,99888,0,0,0,,
34722,Heavy Frostweave Bandage,80,Consumable,Bandage,10000,2500,135477,112300,98,8,118763,405045,279676,76,316890,0,0,0,,
53049,Embersilk Bandage,81,Consumable,Bandage,5000,1250,607287,726700,20,1,1084817,177048,198343,27,278209,0,0,0,,
53050,Heavy Embersilk Bandage,83,Consumable,Bandage,5000,1250,934646,1109500,1,1,293987,333981,331766,49,314075,0,0,0,,
53051,Dense Embersilk Bandage,85,Consumable,Bandage,5000,1250,5915367,6530000,114,3,8315088,3577208,4622608,26,3687442,0,0,0,,
72985,Windwool Bandage,86,Consumable,Bandage,5000,1250,236691,0,0,0,232577,221903,238570,58,221333,0,0,0,,
72986,Heavy Windwool Bandage,90,Consumable,Bandage,5000,1250,108264,1800,57,4,227943,273797,248692,77,281850,0,0,0,,
111603,Antiseptic Bandage,100,Consumable,Bandage,5000,250,1237148,385600,5,1,793433,386674,305195,77,342198,0,0,0,,
133940,Silkweave Bandage,105,Consumable,Bandage,5000,250,353419,0,0,0,424658,245512,265223,64,356325,0,0,0,,
133942,Silkweave Splint,110,Consumable,Bandage,5000,250,261761,0,0,0,518650,861493,997168,27,1440134,0,0,0,,
136653,Silvery Salve,110,Consumable,Bandage,5000,250,19968,54500,20,1,74678,575007,465555,23,463575,0,0,0,,
142332,Feathered Luffa,110,Consumable,Bandage,3456,172,500200,500200,1,1,500200,7070422,6262387,3,7084981,0,0,0,,
143636,Arcane Splint,110,Consumable,Bandage,5000,250,0,0,0,0,0,186965860,430620750,4,30656852,0,0,0,,
158381,Tidespray Linen Bandage,105,Consumable,Bandage,5000,250,154235,40000,308,7,71086,148039,141811,164,121248,0,0,0,,
158382,Deep Sea Bandage,105,Consumable,Bandage,5000,250,835555,121100,36,2,745693,1428742,1295987,148,1672679,0,0,0,,
954,Scroll of Strength,1,Consumable,Other,200,50,282102,301500,12,2,539522,423923,428422,5,441794,0,0,0,,
955,Scroll of Intellect,1,Consumable,Other,150,37,439133,2.00E+05,11,3,287014,505472,625917,7,909373,0,0,0,,
1177,Oil of Olaf,8,Consumable,Other,12,3,17526995,10070000,28,3,52980902,21551849,23767963,8,27848767,0,0,0,,
1178,Explosive Rocket,8,Consumable,Other,30,7,0,0,0,0,699600,1080806721,583061650,11,404853247,0,0,0,,
1180,Scroll of Stamina,1,Consumable,Other,150,37,372065,350000,2,2,475127,444544,312622,3,612577,0,0,0,,
1181,Scroll of Versatility,1,Consumable,Other,100,25,4467787,3516100,20,2,1836304,826620,548853,7,1139466,0,0,0,,
1399,Magic Candle,8,Consumable,Other,50,12,0,0,0,0,5.00E+07,1325106768,1263280000,2,794376442,0,0,0,,
1477,Scroll of Agility II,15,Consumable,Other,350,87,129764,80000,5,1,232730,130172,106561,17,128002,0,0,0,,
1478,Scroll of Protection II,15,Consumable,Other,250,62,586489,668500,7,1,533787,130916,70725,1,224571,0,0,0,,
1711,Scroll of Stamina II,15,Consumable,Other,300,75,310645,310000,2,1,311883,144260,118515,16,222006,0,0,0,,
1712,Scroll of Versatility II,15,Consumable,Other,250,62,20480737,27437300,7,2,42900428,14277713,17416519,3,12226988,0,0,0,,
2091,Magic Dust,20,Consumable,Other,855,213,0,0,0,0,0,430428790,356747800,2,273513204,0,0,0,,
2289,Scroll of Strength II,15,Consumable,Other,350,87,62006,0,0,0,64622,81507,84602,35,81848,0,0,0,,
2290,Scroll of Intellect II,15,Consumable,Other,300,75,231519,230000,11,3,181643,130142,100879,16,171835,0,0,0,,
2862,Rough Sharpening Stone,5,Consumable,Other,12,3,29419,0,0,0,99089,56026,25267,46,120119,0,0,0,,
2863,Coarse Sharpening Stone,15,Consumable,Other,40,10,42203,15600,1,1,183885,185425,183653,12,567058,0,0,0,,
2871,Heavy Sharpening Stone,25,Consumable,Other,160,40,599973,12500,1,1,1826348,557162,565456,22,928813,0,0,0,,
2892,Empty Poison Vial,30,Consumable,Other,100,25,463304467,4.00E+06,10,2,890517526,301610415,111884600,4,670918491,0,0,0,,
2893,Empty Poison Vial,38,Consumable,Other,150,37,0,0,0,0,0,0,0,0,0,0,0,0,,
3012,Scroll of Agility,1,Consumable,Other,200,50,2928937,2648600,8,1,2168588,786029,656544,5,595691,0,0,0,,
3013,Scroll of Protection,1,Consumable,Other,100,25,2285100,2652600,12,1,2048567,606887,586942,4,799797,0,0,0,,
3239,Rough Weightstone,5,Consumable,Other,12,3,281044,0,0,0,37715,108503,88975,12,139965,0,0,0,,
3240,Coarse Weightstone,15,Consumable,Other,40,10,334626,411600,5,1,116727,130111,330566,10,137962,0,0,0,,
3241,Heavy Weightstone,25,Consumable,Other,160,40,2828181,0,0,0,3747954,438573,655445,3,473319,0,0,0,,
3775,Empty Poison Vial,20,Consumable,Other,70,17,1604370916,4000100,8,1,1034928191,285525481,234879400,11,489278237,0,0,0,,
3824,Shadow Oil,34,Consumable,Other,600,150,30838,0,0,0,394876,1767016,2398367,7,2118530,0,0,0,,
3829,Frost Oil,40,Consumable,Other,600,150,17192262,20481600,7,1,13695575,12003389,11331777,10,11530588,0,0,0,,
4419,Scroll of Intellect III,30,Consumable,Other,450,112,0,0,0,0,1763836,910047,668371,16,695121,0,0,0,,
4421,Scroll of Protection III,30,Consumable,Other,400,100,0,0,0,0,0,2025173,0,0,2220675,0,0,0,,
4422,Scroll of Stamina III,30,Consumable,Other,450,112,0,0,0,0,336,4449234,4696152,7,3409915,0,0,0,,
4424,Scroll of Versatility III,30,Consumable,Other,400,100,16065263,0,0,0,10578996,1810402,1135210,9,2327437,0,0,0,,
4425,Scroll of Agility III,30,Consumable,Other,500,125,0,0,0,0,0,193215,200070,9,213802,0,0,0,,
4426,Scroll of Strength III,30,Consumable,Other,500,125,0,0,0,0,0,686913,678425,18,586020,0,0,0,,
4479,Burning Charm,35,Consumable,Other,715,178,565655561,604720400,2,1,430900092,59239870,104159745,1,83057468,0,0,0,,
4480,Thundering Charm,35,Consumable,Other,740,185,7396914,4000200,2,1,24809922,5294011,3232030,3,13216465,0,0,0,,
4481,Cresting Charm,35,Consumable,Other,705,176,0,0,0,0,0,31991675,122741570,1,151188871,0,0,0,,
4903,Eye of Burning Shadow,1,Consumable,Other,100,25,0,0,0,0,19990000,77360618,90872118,1,71868588,0,0,0,,
5042,Red Ribboned Wrapping Paper,5,Consumable,Other,50,12,17935168,6005300,32,4,21713254,7855330,9914396,12,12699312,0,0,0,,
5048,Blue Ribboned Wrapping Paper,5,Consumable,Other,50,12,29066074,35977700,2,1,15294562,44972161,32929005,12,18870559,0,0,0,,
5206,Bogling Root,12,Consumable,Other,150,37,10000,0,0,0,6476054,4628082,6641452,5,8472101,0,0,0,,
5237,Empty Poison Vial,24,Consumable,Other,40,10,1005227277,4000100,9,1,1129941261,762487191,255575250,4,714741432,0,0,0,,
5740,Red Fireworks Rocket,20,Consumable,Other,100,25,155617,0,0,0,22595102,79709312,104934317,8,70981006,0,0,0,,
6452,Anti-Venom,16,Consumable,Other,115,28,0,0,0,0,0,696520,316721,7,136917,0,0,0,,
6453,Strong Anti-Venom,26,Consumable,Other,250,62,0,0,0,0,0,80134,37160,11,89087,0,0,0,,
6458,Oil Covered Fish,15,Consumable,Other,4,1,0,0,0,0,0,66204457,40140058,1,81028099,0,0,0,,
6529,Shiny Bauble,10,Consumable,Other,50,12,2548699,23805800,26,1,29457900,22984961,27165803,13,18721365,0,0,0,,
6530,Nightcrawlers,20,Consumable,Other,100,25,85676,29900,29,3,110234,429197,367523,32,540409,0,0,0,,
6532,Bright Baubles,30,Consumable,Other,250,62,2383758,3470000,43,2,3548743,1766257,1102994,21,1557682,0,0,0,,
6533,Aquadynamic Fish Attractor,30,Consumable,Other,250,62,249039,10100,15,2,1138210,607508,471257,24,906826,0,0,0,,
6811,Aquadynamic Fish Lens,20,Consumable,Other,100,25,0,0,0,0,0,271205,15500,20,477320,0,0,0,,
6947,Empty Poison Vial,10,Consumable,Other,25,6,932712817,4.00E+06,8,2,582888106,240918281,155643866,3,309614803,0,0,0,,
6949,Empty Poison Vial,28,Consumable,Other,50,12,0,0,0,0,0,54294518,98000100,20,35737535,0,0,0,,
6950,Empty Poison Vial,36,Consumable,Other,150,37,0,0,0,0,0,0,0,0,7700,0,0,0,,
7307,Flesh Eating Worm,30,Consumable,Other,250,62,100441,100,5,1,168420,591325,397372,15,284377,0,0,0,,
7964,Solid Sharpening Stone,35,Consumable,Other,160,40,6729646,4847600,1,1,2703239,882015,1139921,17,708041,0,0,0,,
7965,Solid Weightstone,35,Consumable,Other,160,40,0,0,0,0,0,2584547,3439985,7,3848323,0,0,0,,
8444,Executioner's Key,1,Consumable,Other,0,0,0,0,0,0,0,764008033,738021166,1,825670802,0,0,0,,
8927,Empty Poison Vial,52,Consumable,Other,700,175,0,0,0,0,0,0,0,0,0,0,0,0,,
8956,Oil of Immolation,41,Consumable,Other,800,200,0,0,0,0,1187,1839813,2050970,5,1865104,0,0,0,,
9312,Blue Firework,20,Consumable,Other,20,5,14290,10000,22,7,25251,68239,62809,26,89938,0,0,0,,
9313,Green Firework,20,Consumable,Other,20,5,32717,10000,30,9,12472,96920,59693,27,74605,0,0,0,,
9314,Red Streaks Firework,20,Consumable,Other,50,12,27570650,4.20E+07,16,4,29656316,34342962,30411969,7,45255211,0,0,0,,
9315,Yellow Rose Firework,20,Consumable,Other,40,10,15906945,24105000,2,1,53972389,40453817,40380772,5,32969055,0,0,0,,
9317,"Red, White and Blue Firework",20,Consumable,Other,100,25,352990410,318707700,2,2,318947025,143188209,174248950,1,136565158,0,0,0,,
9318,Red Firework,20,Consumable,Other,20,5,57078,12500,26,6,29605,68400,44846,26,103174,0,0,0,,
10306,Scroll of Versatility IV,40,Consumable,Other,550,100,0,0,0,0,0,1307745,1320660,4,1097075,0,0,0,,
10307,Scroll of Stamina IV,40,Consumable,Other,600,112,0,0,0,0,0,829793,1042366,5,414784,0,0,0,,
10308,Scroll of Intellect IV,40,Consumable,Other,600,112,0,0,0,0,0,3085871,4626858,5,5296541,0,0,0,,
10309,Scroll of Agility IV,40,Consumable,Other,650,125,0,0,0,0,1277334,1152891,1107992,7,974404,0,0,0,,
10310,Scroll of Strength IV,40,Consumable,Other,650,125,0,0,0,0,0,5210456,5007915,5,3919684,0,0,0,,
10918,Empty Poison Vial,32,Consumable,Other,50,12,663763273,932332700,2,1,433703570,445470796,340006650,1,418834557,0,0,0,,
10920,Empty Poison Vial,40,Consumable,Other,150,37,0,0,0,0,0,45459100,45459100,1,45459138,0,0,0,,
11325,Dark Iron Ale Mug,1,Consumable,Other,600,150,1166154,1200000,15,2,41561791,6163287,5665312,12,5219121,0,0,0,,
12404,Dense Sharpening Stone,45,Consumable,Other,300,75,1266518,5898900,1,1,4958503,8139369,6452480,14,6350959,0,0,0,,
12643,Dense Weightstone,45,Consumable,Other,300,75,2763654,0,0,0,2806003,1584402,1938360,7,1278173,0,0,0,,
13367,Wrapped Gift,1,Consumable,Other,0,0,0,0,0,0,0,1853002495,1847647137,1,1213136799,0,0,0,,
15869,Silver Skeleton Key,20,Consumable,Other,200,50,1092692,0,0,0,283987,334923,330871,23,280051,0,0,0,,
15870,Golden Skeleton Key,30,Consumable,Other,1200,300,1515612,0,0,0,1107180,665342,500761,19,677145,0,0,0,,
15871,Truesilver Skeleton Key,40,Consumable,Other,2500,625,0,0,0,0,0,4063951,2871754,21,6991227,0,0,0,,
15872,Arcanite Skeleton Key,55,Consumable,Other,2500,625,0,0,0,0,0,20357360,33528400,5,30241051,0,0,0,,
17303,Blue Ribboned Wrapping Paper,5,Consumable,Other,10,2,9162967,13086700,6,2,9025176,3517196,10443640,10,5223405,0,0,0,,
17304,Green Ribboned Wrapping Paper,5,Consumable,Other,10,2,29162955,28939500,1,1,29463574,8268429,13815897,10,6560124,0,0,0,,
17307,Purple Ribboned Wrapping Paper,5,Consumable,Other,10,2,21912607,28556300,27,3,14584172,9294338,13116028,12,10052830,0,0,0,,
17747,Razorlash Root,37,Consumable,Other,2000,500,15874365,6789500,2,1,45565396,8486842,11730761,2,52760189,0,0,0,,
18262,Elemental Sharpening Stone,60,Consumable,Other,5000,1250,298931500,298931500,1,1,265518711,193769972,152251500,3,202477358,0,0,0,,
18640,Happy Fun Rock,1,Consumable,Other,0,0,414664,19900,13,4,973860,4515459,4224632,3,5618048,0,0,0,,
18662,Heavy Leather Ball,1,Consumable,Other,20,5,7307248,6931300,6,6,36077046,9383476,11944471,4,7914237,0,0,0,,
19026,Snake Burst Firework,50,Consumable,Other,1000,250,0,0,0,0,0,117246288,28590800,4,281176261,0,0,0,,
19183,Hourglass Sand,1,Consumable,Other,0,0,11528,3600,436,6,120961,347367,274084,234,393209,0,0,0,,
19440,Powerful Anti-Venom,58,Consumable,Other,2000,500,0,0,0,0,0,198224,351750,10,172212,0,0,0,,
20744,Minor Wizard Oil,15,Consumable,Other,2000,500,428294,618200,7,7,737061,599269,1130252,3,400588,0,0,0,,
20745,Minor Mana Oil,30,Consumable,Other,4000,1000,1375518,0,0,0,1684468,4670420,3633074,4,3951608,0,0,0,,
20746,Lesser Wizard Oil,40,Consumable,Other,4000,1000,425139,501500,1,1,1517794,1801143,2034798,4,1948503,0,0,0,,
20747,Lesser Mana Oil,50,Consumable,Other,4000,1000,0,0,0,0,0,59911524,59142541,2,74499818,0,0,0,,
20748,Brilliant Mana Oil,55,Consumable,Other,4000,1000,0,0,0,0,247019718,55083595,84747800,1,60347754,0,0,0,,
20749,Brilliant Wizard Oil,55,Consumable,Other,4000,1000,0,0,0,0,0,10794363,24538089,1,18430133,0,0,0,,
20750,Wizard Oil,50,Consumable,Other,4000,1000,221500,221500,1,1,50000,33233510,36526916,2,31567035,0,0,0,,
21927,Empty Poison Vial,68,Consumable,Other,1500,375,0,0,0,0,0,150000200,100000500,1,1091710152,0,0,0,,
22054,Empty Poison Vial,70,Consumable,Other,1500,375,0,0,0,0,0,150000200,100000500,1,281720153,0,0,0,,
22055,Empty Poison Vial,64,Consumable,Other,0,225,0,0,0,0,0,11762074000,0,0,1288396237,0,0,0,,
22521,Superior Mana Oil,62,Consumable,Other,6000,1500,9705344,0,0,0,31785648,29373184,28189545,3,34850638,0,0,0,,
22522,Superior Wizard Oil,68,Consumable,Other,6000,1500,4349378,4181100,2,2,4790627,4524189,4085679,2,6229225,0,0,0,,
22795,Fel Blossom,65,Consumable,Other,0,0,512324,1.00E+05,32,6,352871,310635,219110,13,348224,0,0,0,,
23329,Enriched Lasher Root,5,Consumable,Other,12,5,2724623,0,0,0,2362350,113669,16200,1,419083,0,0,0,,
23334,Cracked Power Core,1,Consumable,Other,40,10,219728961,226329300,2,2,180756689,66285807,79640889,1,56480279,0,0,0,,
23354,Crystalized Mana Residue,1,Consumable,Other,25,6,90440880,93034800,2,1,68205693,16819481,15295976,3,23565897,0,0,0,,
23381,Chipped Power Core,1,Consumable,Other,40,10,1056342871,1084156800,1,1,527423603,41991594,133886043,1,80241685,0,0,0,,
23386,Condensed Mana Powder,1,Consumable,Other,70,17,23217586,27450900,2,2,26907826,30510383,64539786,2,39586913,0,0,0,,
23528,Fel Sharpening Stone,60,Consumable,Other,3000,750,22090751,22090300,1,1,23074442,20088439,23359662,7,20478309,0,0,0,,
23529,Adamantite Sharpening Stone,70,Consumable,Other,4000,1000,751500,751500,5,1,751500,35516654,33182500,2,26202637,0,0,0,,
23559,Lesser Rune of Warding,65,Consumable,Other,3000,750,4524600,4524600,20,3,12208237,14234160,15033086,9,18296900,0,0,0,,
23575,Lesser Ward of Shielding,65,Consumable,Other,6000,1500,740986,630000,2,2,46513137,41052998,43452867,7,39158450,0,0,0,,
23576,Greater Ward of Shielding,70,Consumable,Other,5000,1250,195979498,195979500,1,1,195377743,113879165,137808466,1,115194969,0,0,0,,
23768,White Smoke Flare,1,Consumable,Other,1000,250,8827431,10628400,129,3,4150532,2864737,2331430,43,2120129,0,0,0,,
23769,Red Smoke Flare,1,Consumable,Other,1000,250,46594225,50000300,1,1,62835983,10277599,6973100,2,89901292,0,0,0,,
23771,Green Smoke Flare,1,Consumable,Other,1000,250,3562297,4233200,3,1,23343484,10940056,8010555,4,8115999,0,0,0,,
24268,Netherweave Net,60,Consumable,Other,400,100,146590,100100,12,2,706226,728426,717558,17,967183,0,0,0,,
25521,Greater Rune of Warding,70,Consumable,Other,12000,3000,1899199073,1899199000,1,1,1922912886,838963688,602565311,2,447952625,0,0,0,,
25548,Tallstalk Mushroom,50,Consumable,Other,0,0,0,0,0,0,0,480800,250100,5,926711,0,0,0,,
25550,Redcap Toadstool,50,Consumable,Other,0,0,0,0,0,0,0,250100,0,0,250100,0,0,0,,
25679,Comfortable Insoles,60,Consumable,Other,1000,250,388714087,388680100,1,1,276875168,40991532,22320419,5,20273799,0,0,0,,
25886,Purple Smoke Flare,1,Consumable,Other,1000,250,0,0,0,0,5.00E+06,2514638,3210633,15,3250729,0,0,0,,
27498,Scroll of Agility V,50,Consumable,Other,500,125,6218598,0,0,0,3443437,1193259,1273517,7,1526065,0,0,0,,
27499,Scroll of Intellect V,50,Consumable,Other,600,112,3941621,5354700,4,1,6965308,1285363,1122254,6,2887612,0,0,0,,
27500,Scroll of Protection V,50,Consumable,Other,550,100,116065821,0,0,0,118299250,48677877,87399011,4,52779375,0,0,0,,
27501,Scroll of Versatility V,50,Consumable,Other,550,100,15060179,0,0,0,23618623,3240659,2989778,6,6264794,0,0,0,,
27502,Scroll of Stamina V,50,Consumable,Other,600,112,0,0,0,0,0,47658397,54622636,4,58901854,0,0,0,,
27503,Scroll of Strength V,50,Consumable,Other,500,125,8971963,0,0,0,12989053,2428338,3027450,9,3112500,0,0,0,,
28420,Fel Weightstone,60,Consumable,Other,3000,750,167695279,193627500,2,2,158762449,28803392,32030737,5,37895910,0,0,0,,
28421,Adamantite Weightstone,70,Consumable,Other,4000,1000,168276,169300,1,1,12747278,17959859,18087137,12,25613728,0,0,0,,
29528,Drums of War,68,Consumable,Other,20000,5000,105788336,0,0,0,77159247,40279188,43487682,2,35867235,0,0,0,,
29529,Drums of Battle,73,Consumable,Other,20000,5000,109785588,115623700,1,1,134639816,79930840,129700895,5,81384902,0,0,0,,
29530,Drums of Speed,69,Consumable,Other,20000,5000,0,0,0,0,0,237772513,611987500,1,234630755,0,0,0,,
29532,Drums of Panic,74,Consumable,Other,20000,5000,0,0,0,0,0,47135442,86182957,4,106059113,0,0,0,,
32576,Depleted Crystal Focus,1,Consumable,Other,0,0,10847562,16568100,1,1,31064807,8906609,6868783,9,12573362,0,0,0,,
33081,Voodoo Skull,1,Consumable,Other,20,5,87184466,5.00E+07,4,2,35570991,21250677,18330759,2,23736080,0,0,0,,
33234,Iced Berry Slush,55,Consumable,Other,4000,200,0,0,0,0,1041587,273128,447840,3,501133,0,0,0,,
33236,"Fizzy Faire Drink ""Classic""",70,Consumable,Other,5600,280,400,0,0,0,22091709,18217507,33102544,4,16624219,0,0,0,,
33246,Funnel Cake,65,Consumable,Other,5600,280,0,0,0,0,77357,19852,94200,15,25094,0,0,0,,
33254,Forest Strider Drumstick,75,Consumable,Other,8000,400,0,0,0,0,94877,49046,141100,2,39856,0,0,0,,
33457,Scroll of Agility VI,60,Consumable,Other,900,225,123534,110000,6,5,182598,97100,96479,4,109851,0,0,0,,
33458,Scroll of Intellect VI,60,Consumable,Other,1080,270,5936,400,2,1,140633,64466,54879,4,135805,0,0,0,,
33459,Scroll of Protection VI,60,Consumable,Other,990,247,334054,208900,10,5,215797,293115,362394,2,287578,0,0,0,,
33460,Scroll of Versatility VI,60,Consumable,Other,990,247,63843,70300,9,5,52197,158166,167685,3,163427,0,0,0,,
33461,Scroll of Stamina VI,60,Consumable,Other,1080,270,104241,109800,1,1,108202,96206,122194,4,102840,0,0,0,,
33462,Scroll of Strength VI,60,Consumable,Other,900,225,101815,187200,4,3,173236,92730,105965,3,148117,0,0,0,,
33865,Amani Hex Stick,1,Consumable,Other,1600,400,1416135,0,0,0,6098330,26685165,26612373,4,47377104,0,0,0,,
33930,Amani Charm of the Bloodletter,70,Consumable,Other,0,0,0,0,0,0,0,413203494,291906712,1,350641798,0,0,0,,
33931,Amani Charm of Mighty Mojo,70,Consumable,Other,0,0,0,0,0,0,0,290391005,260826264,1,285461312,0,0,0,,
33932,Amani Charm of the Witch Doctor,70,Consumable,Other,0,0,0,0,0,0,66670000,262042881,199549048,1,249738947,0,0,0,,
33933,Amani Charm of the Raging Defender,70,Consumable,Other,0,0,0,0,0,0,0,147128263,133464323,1,131368330,0,0,0,,
34068,Weighted Jack-o'-Lantern,1,Consumable,Other,0,0,59375,50000,242,14,49237,52011,16969,141,38152,0,0,0,,
34498,Paper Zeppelin Kit,1,Consumable,Other,50000,25,531,100,10,10,801,40470,19385,10,17266,0,0,0,,
34539,Righteous Weapon Coating,70,Consumable,Other,6000,1500,0,0,0,0,0,103803653,96404340,1,204583842,0,0,0,,
34599,Juggling Torch,1,Consumable,Other,0,0,15580686,17138000,5,1,12211700,20103799,20479791,20,21009125,0,0,0,,
34850,Midsummer Ground Flower,1,Consumable,Other,100,25,4937623,0,0,0,261435269,608178090,545319550,9,394034421,0,0,0,,
34861,Sharpened Fish Hook,30,Consumable,Other,550,137,1904790,1628800,3,1,1976029,723927,625492,18,1128512,0,0,0,,
36862,Worn Troll Dice,1,Consumable,Other,0,0,132475754,7.50E+07,4,4,133798716,249622259,226576396,2,253119823,0,0,0,,
36863,Decahedral Dwarven Dice,1,Consumable,Other,0,0,744286022,699996900,3,3,406827477,596793731,563181799,2,651266918,0,0,0,,
36877,Folded Letter,1,Consumable,Other,0,0,876362459,0,0,0,765627825,348410289,353510461,1,264028140,0,0,0,,
37091,Scroll of Intellect VII,70,Consumable,Other,1080,270,316857,405600,2,2,470099,260895,133484,4,305748,0,0,0,,
37092,Scroll of Intellect VIII,80,Consumable,Other,1080,270,0,0,0,0,5936124,5407835,6743805,9,5748722,0,0,0,,
37093,Scroll of Stamina VII,70,Consumable,Other,1080,270,362076,395800,5,3,136252,143211,117775,4,117160,0,0,0,,
37094,Scroll of Stamina VIII,80,Consumable,Other,1080,270,0,0,0,0,18238244,8407588,7353326,9,13066622,0,0,0,,
37097,Scroll of Versatility VII,70,Consumable,Other,990,247,120564,134700,3,3,215847,92166,75971,5,95935,0,0,0,,
37098,Scroll of Versatility VIII,80,Consumable,Other,990,247,0,0,0,0,3297006,3871820,3831594,7,3914950,0,0,0,,
37118,Scroll of Recall,15,Consumable,Other,150,37,63632,0,0,0,62416,286663,291280,29,401624,0,0,0,,
38266,Rotund Relic,1,Consumable,Other,0,0,0,0,0,0,0,1001753414,0,0,13871434,0,0,0,,
38518,Cro's Apple,5,Consumable,Other,150,37,0,0,0,0,0,2961253209,705345900,5,3446220111,0,0,0,,
39969,Fire Seed,75,Consumable,Other,3000,750,0,0,0,0,2250,12301176,907400,2,130190460,0,0,0,,
40110,Haunted Memento,1,Consumable,Other,0,0,2062812665,3136679000,2,2,3447956923,4090368820,3390664762,2,3602307270,0,0,0,,
41367,Dark Jade Focusing Lens,75,Consumable,Other,10000,2500,42518013,0,0,0,9316077,26385719,30155016,2,31550164,0,0,0,,
41427,Dalaran Firework,20,Consumable,Other,20,5,144889573,200000100,5,1,7962062,170191487,267436180,5,233862324,0,0,0,,
41509,Frostweave Net,72,Consumable,Other,800,200,58757141,0,0,0,58528384,18978447,22399368,21,22054960,0,0,0,,
42420,Shadow Crystal Focusing Lens,75,Consumable,Other,10000,2500,36087632,41354700,1,1,14486561,18379853,20832718,3,19287223,0,0,0,,
42421,Shadow Jade Focusing Lens,75,Consumable,Other,10000,2500,81575901,0,0,0,57705421,19655176,23242529,2,19816928,0,0,0,,
42436,Chocolate Celebration Cake,75,Consumable,Other,90000,2125,12343100,0,0,0,4943240,17708366,43176112,2,31652715,0,0,0,,
42438,Lovely Cake,85,Consumable,Other,180000,4000,0,0,0,0,0,66651974,20802050,2,132392889,0,0,0,,
42439,Big Berry Pie,75,Consumable,Other,17000,4250,0,0,0,0,0,14722050,7044600,2,17893438,0,0,0,,
43088,Dalaran Apple Bowl,85,Consumable,Other,40000,8000,0,0,0,0,0,1090462117,5.00E+05,1,512833346,0,0,0,,
43231,Empty Poison Vial,79,Consumable,Other,4500,1125,0,0,0,0,0,216412986,481241600,1,189142640,0,0,0,,
43233,Empty Poison Vial,80,Consumable,Other,5000,1250,0,0,0,0,0,510018786,500834200,1,509926081,0,0,0,,
43235,Empty Poison Vial,10,Consumable,Other,2000,500,0,0,0,0,0,2019356100,2019356100,1,1131199137,0,0,0,,
